postcode,lon,lat
OL3 5DU,-2.023562,53.568175
OL3 5DW,-2.024453,53.567743
OL3 5DX,-2.023607,53.566737
OL3 5DY,-2.022972,53.565398
OL3 5DZ,-2.025175,53.563752
OL3 5EA,-2.026471,53.560121
OL3 5EB,-2.023816,53.562629
OL3 5ED,-2.02202,53.564049
OL3 5EE,-2.021401,53.564832
OL3 5EF,-2.021642,53.563124
OL3 5EG,-2.018004,53.564994
OL3 5EH,-2.017807,53.564023
OL3 5EJ,-2.017325,53.564715
OL3 5EL,-2.01728,53.566046
OL3 5EN,-2.017038,53.566225
OL3 5EP,-2.024045,53.567141
OL3 5EQ,-2.018608,53.56405
OL3 5ER,-2.018457,53.563852
OL3 5ES,-2.024135,53.567303
OL3 5ET,-2.019936,53.564266
OL3 5EU,-2.033228,53.571318
OL3 5EW,-2.02474,53.568444
OL3 5EX,-2.033527,53.569663
OL3 5EY,-2.028909,53.570043
OL3 5EZ,-2.028198,53.569441
OL3 5FA,-2.014619,53.555691
OL3 5FB,-2.014604,53.555718
OL3 5FD,-2.017069,53.566657
OL3 5FE,-2.017069,53.566657
OL3 5FF,-2.017069,53.566657
OL3 5FG,-2.014604,53.555718
OL3 5FH,-2.017069,53.566657
OL3 5FJ,-2.017069,53.566657
OL3 5FL,-2.017069,53.566657
OL3 5FN,-2.017069,53.566657
OL3 5FP,-2.030161,53.569504
OL3 5FQ,-2.017069,53.566657
OL3 5FR,-2.014604,53.555718
OL3 5FS,-2.014604,53.555718
OL3 5FT,-2.014604,53.555718
OL3 5FU,-2.017069,53.566657
OL3 5FX,-2.01817,53.563736
OL3 5FZ,-2.020478,53.564803
OL3 5GA,-2.002937,53.572662
OL3 5GB,-2.005288,53.556904
OL3 5GD,-2.020778,53.556302
OL3 5GE,-2.019437,53.56581
OL3 5GF,-2.017867,53.565702
OL3 5GG,-2.018654,53.565353
OL3 5GH,-1.989211,53.569273
OL3 5GJ,-2.003855,53.563142
OL3 5GL,-2.035551,53.552882
OL3 5GN,-2.019543,53.565594
OL3 5GP,-1.99925,53.564427
OL3 5GZ,-2.017069,53.566657
OL3 5HA,-2.026523,53.569954
OL3 5HB,-2.026855,53.570169
OL3 5HD,-2.027731,53.570322
OL3 5HE,-2.028109,53.570682
OL3 5HF,-2.026974,53.5705
OL3 5HG,-2.027248,53.571113
OL3 5HH,-2.026206,53.570295
OL3 5HJ,-2.024816,53.569927
OL3 5HL,-2.025119,53.570763
OL3 5HN,-2.024273,53.569541
OL3 5HP,-2.024539,53.560651
OL3 5HQ,-2.026403,53.571347
OL3 5HR,-2.021793,53.563429
OL3 5HS,-2.001684,53.583799
OL3 5HT,-2.023367,53.569838
OL3 5HU,-2.021193,53.571114
OL3 5HW,-2.022656,53.568732
OL3 5HX,-2.021102,53.570386
OL3 5HY,-2.018006,53.570279
OL3 5HZ,-2.017945,53.567699
OL3 5JA,-2.019877,53.566638
OL3 5JB,-2.021974,53.56714
OL3 5JD,-2.022792,53.567438
OL3 5JE,-2.02258,53.567249
OL3 5JF,-2.02261,53.567042
OL3 5JG,-2.022852,53.566674
OL3 5JH,-2.014604,53.555718
OL3 5JJ,-2.014604,53.555718
OL3 5JL,-2.014604,53.555718
OL3 5JN,-2.001907,53.5557
OL3 5JP,-1.995931,53.557059
OL3 5JQ,-1.997531,53.5574
OL3 5JR,-1.993003,53.557067
OL3 5JS,-1.990059,53.559009
OL3 5JT,-1.995176,53.56371
OL3 5JU,-1.995719,53.563521
OL3 5JW,-1.995025,53.560977
OL3 5JX,-1.989212,53.563907
OL3 5JY,-1.991642,53.566963
OL3 5JZ,-1.990494,53.568608
OL3 5LA,-1.988456,53.568887
OL3 5LB,-1.976315,53.570817
OL3 5LD,-1.99963,53.56486
OL3 5LE,-2.018452,53.554145
OL3 5LF,-2.041981,53.58096
OL3 5LG,-1.989056,53.576444
OL3 5LH,-1.97547,53.568579
OL3 5LJ,-1.990522,53.569811
OL3 5LL,-1.9885,53.57241
OL3 5LN,-1.988077,53.57339
OL3 5LP,-1.994086,53.573505
OL3 5LQ,-2.003313,53.562622
OL3 5LR,-1.9896,53.575167
OL3 5LS,-1.982141,53.577263
OL3 5LT,-1.979511,53.580597
OL3 5LU,-1.988815,53.580374
OL3 5LW,-1.992729,53.570136
OL3 5LX,-2.001427,53.5781
OL3 5LY,-1.994268,53.58139
OL3 5LZ,-2.00697,53.581444
OL3 5NA,-2.007723,53.57595
OL3 5NB,-1.998497,53.572833
OL3 5ND,-1.996851,53.572905
OL3 5NE,-1.997697,53.570011
OL3 5NF,-1.99596,53.569579
OL3 5NG,-2.006513,53.55562
OL3 5NH,-1.998784,53.570146
OL3 5NJ,-2.012143,53.555656
OL3 5NL,-2.012128,53.555359
OL3 5NN,-2.010981,53.555171
OL3 5NP,-2.010241,53.554146
OL3 5NQ,-1.999358,53.569238
OL3 5NR,-2.004639,53.559556
OL3 5NS,-2.006106,53.55696
OL3 5NT,-2.003404,53.560258
OL3 5NU,-2.001728,53.562856
OL3 5NW,-2.009834,53.554658
OL3 5NX,-2.000037,53.561346
OL3 5NY,-2.001441,53.564034
OL3 5NZ,-2.001638,53.564402
OL3 5PA,-2.023652,53.567087
OL3 5PB,-2.008354,53.553858
OL3 5PD,-1.997833,53.569013
OL3 5PE,-1.998482,53.568977
OL3 5PF,-2.00052,53.564384
OL3 5PG,-2.000868,53.564878
OL3 5PH,-1.996957,53.569193
OL3 5PJ,-1.997984,53.567188
OL3 5PL,-2.000022,53.566856
OL3 5PN,-2.00043,53.565256
OL3 5PP,-2.000883,53.567045
OL3 5PQ,-1.999781,53.565265
OL3 5PR,-1.999479,53.566964
OL3 5PS,-1.998074,53.567737
OL3 5PT,-1.999343,53.56824
OL3 5PU,-1.993122,53.568734
OL3 5PW,-2.001411,53.56575
OL3 5PX,-1.992729,53.569247
OL3 5PY,-1.992155,53.569471
OL3 5PZ,-1.993454,53.568186
OL3 5QA,-2.019468,53.563457
OL3 5QB,-2.020072,53.563546
OL3 5QD,-2.019828,53.558621
OL3 5QE,-2.019709,53.561875
OL3 5QF,-2.018892,53.559493
OL3 5QG,-2.018468,53.559285
OL3 5QH,-2.011103,53.559251
OL3 5QJ,-2.010318,53.560501
OL3 5QL,-2.003978,53.561939
OL3 5QN,-2.003464,53.562434
OL3 5QP,-2.003012,53.564123
OL3 5QQ,-2.016268,53.565471
OL3 5QR,-2.008038,53.556366
OL3 5QS,-2.013336,53.554847
OL3 5QT,-2.018693,53.5533
OL3 5QU,-2.013229,53.552636
OL3 5QW,-2.018544,53.55774
OL3 5QX,-2.020897,53.553938
OL3 5QY,-2.021772,53.553012
OL3 5QZ,-2.02051,53.563726
OL3 5RA,-2.025758,53.553973
OL3 5RB,-2.031824,53.551607
OL3 5RD,-2.036338,53.552577
OL3 5RE,-2.035393,53.559543
OL3 5RF,-2.032917,53.562032
OL3 5RG,-2.030789,53.560263
OL3 5RH,-2.026289,53.558278
OL3 5RJ,-2.028965,53.564093
OL3 5RL,-2.03549,53.567345
OL3 5RN,-2.044584,53.571306
OL3 5RP,-2.055449,53.577117
OL3 5RQ,-2.030908,53.558628
OL3 5RR,-2.022241,53.554018
OL3 5RS,-2.002604,53.564905
OL3 5RT,-2.039829,53.589805
OL3 5RU,-2.02788,53.547814
OL3 5RW,-2.048976,53.570565
OL3 5RX,-2.017069,53.566657
OL3 5RY,-2.039045,53.590722
OL3 5RZ,-2.038063,53.590732
OL3 5SA,-2.036597,53.590148
OL3 5SB,-2.035721,53.590678
OL3 5SD,-2.039287,53.591648
OL3 5SE,-2.041162,53.593121
OL3 5SF,-2.041632,53.594263
OL3 5SG,-2.040709,53.592924
OL3 5SH,-2.038896,53.593131
OL3 5SJ,-2.039107,53.592888
OL3 5SL,-2.040994,53.590874
OL3 5SN,-2.042624,53.589598
OL3 5SP,-2.046502,53.586206
OL3 5SQ,-2.040377,53.593391
OL3 5SR,-2.045234,53.586765
OL3 5SS,-2.04875,53.583303
OL3 5ST,-2.048312,53.583358
OL3 5SU,-2.045969,53.581444
OL3 5SW,-2.043696,53.589354
OL3 5SX,-2.040886,53.588636
OL3 5SY,-2.038759,53.592313
OL3 5SZ,-2.026803,53.561953
OL3 5TB,-2.038032,53.590066
OL3 5TD,-2.046118,53.579592
OL3 5TE,-2.059167,53.579613
OL3 5TF,-1.990115,53.56777
OL3 5TH,-2.022808,53.569406
OL3 5TJ,-2.03507,53.572611
OL3 5TL,-2.038514,53.572332
OL3 5TN,-2.045149,53.577229
OL3 5TP,-2.045995,53.578145
OL3 5TR,-2.040904,53.576583
OL3 5TS,-2.040393,53.579316
OL3 5TT,-2.040739,53.579251
OL3 5TU,-2.030107,53.57771
OL3 5TW,-2.046117,53.579591
OL3 5TX,-2.024068,53.581603
OL3 5TY,-2.02799,53.574412
OL3 5TZ,-2.03481,53.584998
OL3 5UA,-2.034767,53.588297
OL3 5UB,-2.028211,53.58855
OL3 5UD,-2.049279,53.597026
OL3 5UE,-2.050185,53.596837
OL3 5UF,-2.014604,53.555718
OL3 5UL,-2.014619,53.555691
OL3 5UN,-2.036544,53.599343
OL3 5UP,-2.017312,53.571564
OL3 5UQ,-2.014619,53.555691
OL3 5UR,-2.015923,53.572185
OL3 5US,-2.018747,53.572319
OL3 5UT,-2.014383,53.57205
OL3 5UU,-2.012464,53.574188
OL3 5UW,-2.018475,53.571681
OL3 5UX,-2.017194,53.577551
OL3 5UY,-2.01245,53.57125
OL3 5UZ,-2.015181,53.570592
OL3 5WA,-2.014604,53.555718
OL3 5WB,-2.000656,53.563117
OL3 5WD,-2.014604,53.555718
OL3 5WE,-2.014619,53.555691
OL3 5WF,-2.014619,53.555691
OL3 5WG,-2.000702,53.563063
OL3 5WH,-2.014619,53.555691
OL3 5WJ,-2.014619,53.555691
OL3 5WL,-2.014619,53.555691
OL3 5WN,-2.017069,53.566657
OL3 5WP,-2.014619,53.555691
OL3 5WQ,-2.014619,53.555691
OL3 5WR,-2.014619,53.555691
OL3 5WS,-2.014619,53.555691
OL3 5WT,-2.014619,53.555691
OL3 5WU,-2.014604,53.555718
OL3 5WW,-2.014619,53.555691
OL3 5WX,-2.014604,53.555718
OL3 5WY,-2.014604,53.555718
OL3 5WZ,-2.014619,53.555691
OL3 5XA,-2.014619,53.555691
OL3 5XB,-2.014604,53.555718
OL3 5XD,-2.014604,53.555718
OL3 5XE,-2.014604,53.555718
OL3 5XF,-2.008295,53.559395
OL3 5XG,-2.001924,53.563153
OL3 5XH,-2.002,53.563072
OL3 5XJ,-2.002,53.563072
OL3 5XL,-2.014604,53.555718
OL3 5XN,-2.014604,53.555718
OL3 5XP,-2.014619,53.555691
OL3 5XQ,-2.014604,53.555718
OL3 5XR,-2.014619,53.555691
OL3 5YY,-2.014619,53.555691
OL3 5ZP,-2.014604,53.555718
OL3 5ZR,-2.014604,53.555718
OL3 6AA,-2.005697,53.547378
OL3 6AB,-2.005121,53.54735
OL3 6AD,-2.005033,53.547917
OL3 6AE,-2.004248,53.547774
OL3 6AF,-2.005652,53.550093
OL3 6AG,-2.004187,53.547845
OL3 6AH,-2.004957,53.548331
OL3 6AJ,-2.005576,53.547054
OL3 6AL,-2.004157,53.548583
OL3 6AN,-2.004716,53.548511
OL3 6AP,-2.005742,53.548412
OL3 6AQ,-2.005335,53.548412
OL3 6AR,-2.007508,53.547935
OL3 6AS,-2.004686,53.551081
OL3 6AT,-2.006059,53.548484
OL3 6AU,-2.004882,53.548556
OL3 6AW,-2.00538,53.548322
OL3 6AX,-2.004595,53.549068
OL3 6AY,-2.005785,53.54895
OL3 6AZ,-2.006255,53.548564
OL3 6BA,-2.00701,53.54905
OL3 6BB,-2.006361,53.549319
OL3 6BD,-2.005453,53.549795
OL3 6BE,-2.006271,53.550955
OL3 6BF,-2.005966,53.549112
OL3 6BG,-2.005803,53.549481
OL3 6BH,-2.004504,53.548762
OL3 6BJ,-2.003418,53.549068
OL3 6BL,-2.002814,53.548789
OL3 6BN,-2.003086,53.549859
OL3 6BP,-2.003916,53.549751
OL3 6BQ,-2.004203,53.549077
OL3 6BS,-2.006542,53.550434
OL3 6BT,-2.005305,53.551252
OL3 6BU,-2.003433,53.551971
OL3 6BW,-2.002754,53.550236
OL3 6BX,-2.004505,53.553427
OL3 6BY,-2.000339,53.55518
OL3 6BZ,-2.00526,53.55429
OL3 6DA,-2.008593,53.552626
OL3 6DB,-2.008504,53.548681
OL3 6DD,-2.008519,53.547971
OL3 6DE,-2.007613,53.547477
OL3 6DF,-2.008172,53.547603
OL3 6DG,-2.007508,53.547657
OL3 6DH,-2.00624,53.548241
OL3 6DJ,-2.002558,53.54825
OL3 6DL,-2.007221,53.550083
OL3 6DN,-2.006497,53.549976
OL3 6DP,-2.000445,53.550704
OL3 6DQ,-2.0071,53.547486
OL3 6DR,-2.000731,53.548619
OL3 6DS,-2.001561,53.549338
OL3 6DT,-2.001184,53.550066
OL3 6DU,-1.997924,53.550623
OL3 6DW,-2.000581,53.55216
OL3 6DX,-1.998981,53.550075
OL3 6DY,-1.999011,53.549778
OL3 6DZ,-1.997064,53.551432
OL3 6EA,-1.998467,53.551117
OL3 6EB,-1.998407,53.551378
OL3 6ED,-1.999313,53.551818
OL3 6EE,-1.998661,53.552563
OL3 6EF,-2.000052,53.551252
OL3 6EG,-1.996173,53.55056
OL3 6EH,-1.995041,53.550614
OL3 6EJ,-1.996898,53.549886
OL3 6EL,-1.9988,53.549419
OL3 6EN,-1.99963,53.548708
OL3 6EP,-1.997351,53.549302
OL3 6EQ,-1.996324,53.550839
OL3 6ER,-1.996792,53.548717
OL3 6ES,-1.996022,53.549311
OL3 6ET,-2.007236,53.549607
OL3 6EU,-1.998709,53.548601
OL3 6EW,-1.998875,53.549086
OL3 6EX,-1.997637,53.548726
OL3 6EY,-2.005999,53.550434
OL3 6EZ,-1.998875,53.546587
OL3 6FA,-2.002527,53.548466
OL3 6FB,-2.006376,53.547342
OL3 6FD,-2.002527,53.548466
OL3 6FE,-2.006376,53.547342
OL3 6FF,-2.006376,53.547342
OL3 6FG,-2.006376,53.547342
OL3 6FL,-2.004988,53.549841
OL3 6GZ,-1.999962,53.546138
OL3 6HA,-2.006376,53.547342
OL3 6HB,-2.006119,53.546983
OL3 6HD,-2.005516,53.54754
OL3 6HE,-2.005727,53.547809
OL3 6HF,-2.003521,53.547476
OL3 6HG,-2.003131,53.546497
OL3 6HH,-2.001275,53.547621
OL3 6HJ,-1.999162,53.547917
OL3 6HL,-1.998754,53.547342
OL3 6HN,-1.998452,53.547037
OL3 6HP,-1.999826,53.546938
OL3 6HQ,-2.003264,53.547494
OL3 6HR,-2.007025,53.54674
OL3 6HS,-2.007025,53.547162
OL3 6HT,-2.0071,53.54629
OL3 6HU,-2.00473,53.543657
OL3 6HW,-1.997698,53.547837
OL3 6HX,-2.007658,53.546111
OL3 6HY,-2.009333,53.544537
OL3 6HZ,-2.007251,53.545931
OL3 6JA,-2.005983,53.544511
OL3 6JB,-2.005757,53.545158
OL3 6JD,-2.004534,53.544987
OL3 6JE,-2.005153,53.544727
OL3 6JF,-2.002059,53.544052
OL3 6JG,-2.001863,53.543513
OL3 6JH,-1.998422,53.541814
OL3 6JJ,-2.001923,53.544655
OL3 6JL,-2.002361,53.544843
OL3 6JN,-2.000882,53.545257
OL3 6JP,-2.001063,53.544475
OL3 6JQ,-2.001546,53.542489
OL3 6JR,-2.001924,53.546021
OL3 6JS,-2.001305,53.545805
OL3 6JT,-2.000399,53.546407
OL3 6JU,-2.000822,53.545778
OL3 6JW,-2.000701,53.544664
OL3 6JX,-1.999584,53.545401
OL3 6JY,-2.001139,53.546551
OL3 6JZ,-2.00473,53.544232
OL3 6LA,-2.004202,53.546902
OL3 6LB,-2.003598,53.542992
OL3 6LD,-2.002859,53.543909
OL3 6LE,-1.999642,53.546038
OL3 6LF,-1.995435,53.541644
OL3 6LG,-1.995435,53.541644
OL3 6LH,-1.992851,53.546909
OL3 6LJ,-1.992491,53.549158
OL3 6LL,-1.989366,53.552204
OL3 6LN,-1.985804,53.551872
OL3 6LP,-1.989033,53.555728
OL3 6LQ,-1.991828,53.543468
OL3 6LR,-1.996005,53.551305
OL3 6LS,-2.009801,53.552581000000004
OL3 6LT,-2.010511,53.546874
OL3 6LU,-2.011611,53.541769
OL3 6LW,-1.988188,53.554128
OL3 6LX,-1.988022,53.554119
OL3 6LY,-2.002437,53.549706
OL3 6LZ,-2.006828,53.546488
OL3 6NA,-2.006632,53.546183
OL3 6PP,-2.002437,53.549706
OL3 6WA,-2.006119,53.548016
OL3 6WB,-2.006421,53.547315
OL3 6WD,-2.006376,53.547342
OL3 6WE,-2.006376,53.547342
OL3 6WU,-2.006421,53.547315
OL3 6WW,-2.006421,53.547315
OL3 6WX,-2.006421,53.547315
OL3 6WY,-2.006119,53.548016
OL3 6WZ,-2.006119,53.548016
OL3 6XN,-2.006421,53.547315
OL3 6YW,-2.006376,53.547342
OL3 6YY,-2.006119,53.548016
OL3 6YZ,-2.006376,53.547342
OL3 7AA,-2.008879,53.537769
OL3 7AB,-2.009631,53.537562
OL3 7AD,-2.009045,53.538165
OL3 7AE,-2.009435,53.537912
OL3 7AF,-2.010871,53.537778
OL3 7AG,-2.010101,53.538084
OL3 7AH,-2.007416,53.539279
OL3 7AJ,-2.009951,53.541526
OL3 7AL,-2.008351,53.541014
OL3 7AN,-2.006646,53.540223
OL3 7AP,-2.006375,53.541374
OL3 7AQ,-2.008334,53.540078
OL3 7AR,-2.005801,53.541275
OL3 7AS,-2.004881,53.542273
OL3 7AT,-2.004803,53.543269
OL3 7AU,-2.004278,53.54319
OL3 7AW,-2.006752,53.541536
OL3 7AX,-2.004654,53.540691
OL3 7AY,-2.005107,53.541248
OL3 7AZ,-2.006073,53.539522
OL3 7BA,-2.006178,53.538821
OL3 7BB,-2.007461,53.537841
OL3 7BD,-2.007322,53.537634
OL3 7BE,-2.005182,53.537671
OL3 7BF,-2.005997,53.537149
OL3 7BG,-2.004609,53.537033
OL3 7BH,-2.001335,53.538588
OL3 7BJ,-2.002813,53.537707
OL3 7BL,-2.004307,53.536934
OL3 7BN,-2.004729,53.536313
OL3 7BP,-2.004563,53.53563
OL3 7BQ,-2.003236,53.537877
OL3 7BS,-2.010084,53.541238
OL3 7BT,-2.010841,53.538111
OL3 7BU,-2.006975,53.538542
OL3 7BW,-2.004744,53.535936
OL3 7BX,-2.008774,53.541311
OL3 7BY,-2.009211,53.537221
OL3 7BZ,-2.009241,53.537383
OL3 7DA,-2.009875,53.537104
OL3 7DB,-2.007083,53.536107
OL3 7DD,-2.002569,53.533886
OL3 7DE,-2.002813,53.5351
OL3 7DF,-2.002934,53.534615
OL3 7DG,-2.002632,53.534597
OL3 7DH,-2.001229,53.534489
OL3 7DJ,-2.001983,53.53421
OL3 7DL,-2.001666,53.534669
OL3 7DN,-2.001501,53.535028
OL3 7DP,-1.997472,53.531478
OL3 7DQ,-2.010327,53.537751
OL3 7DR,-1.996537,53.534543
OL3 7DS,-1.99886,53.532925
OL3 7DT,-2.000052,53.533392
OL3 7DU,-1.999735,53.534264
OL3 7DW,-2.000791,53.532044
OL3 7DX,-1.999102,53.53483
OL3 7DY,-1.998513,53.536412
OL3 7DZ,-2.000128,53.536179
OL3 7EA,-2.001015,53.53643
OL3 7EB,-2.002014,53.536376
OL3 7ED,-2.002134,53.535756
OL3 7EE,-2.01081,53.535243
OL3 7EF,-2.003402,53.536044
OL3 7EG,-1.999253,53.531676
OL3 7EH,-2.000822,53.536314
OL3 7EJ,-2.003369,53.535315
OL3 7EL,-2.011533,53.533607
OL3 7EN,-2.010372,53.536547
OL3 7EP,-2.008531,53.533743
OL3 7EQ,-2.007038,53.535666
OL3 7ER,-2.002104,53.53714
OL3 7ES,-2.004774,53.532583
OL3 7ET,-2.00364,53.532043
OL3 7EU,-2.009858,53.531361
OL3 7EW,-2.009271,53.535342
OL3 7EX,-2.009768,53.53092
OL3 7EY,-2.011245,53.528089
OL3 7EZ,-2.017233,53.526326
OL3 7FA,-2.008245,53.535594
OL3 7FB,-2.008245,53.535594
OL3 7FD,-2.010252,53.537221
OL3 7FE,-2.008245,53.535594
OL3 7FF,-2.008245,53.535594
OL3 7FG,-2.010252,53.537221
OL3 7FH,-2.000022,53.532529
OL3 7FJ,-2.009257,53.540133
OL3 7FL,-2.007928,53.53608
OL3 7FN,-2.002994,53.533419
OL3 7FP,-2.009046,53.540511
OL3 7FQ,-2.008815,53.534695
OL3 7FR,-2.002526,53.534597
OL3 7FS,-2.00565,53.541212
OL3 7FT,-2.008515,53.538559
OL3 7FW,-2.005376,53.536115
OL3 7GZ,-2.008245,53.535594
OL3 7HA,-2.014139,53.527584
OL3 7HB,-2.013659,53.528385
OL3 7HD,-2.012362,53.531207
OL3 7HE,-2.012076,53.531693
OL3 7HF,-2.010869,53.531972
OL3 7HG,-2.009738,53.532547
OL3 7HH,-2.011096,53.532709
OL3 7HJ,-2.013932,53.531908
OL3 7HL,-2.01363,53.531405
OL3 7HN,-2.01719,53.531189
OL3 7HP,-2.016828,53.53082
OL3 7HQ,-2.01013,53.533005
OL3 7HR,-2.018034,53.530317
OL3 7HS,-2.019649,53.530038
OL3 7HT,-2.020944,53.530451
OL3 7HU,-2.02366,53.528518
OL3 7HW,-2.017507,53.530686
OL3 7HX,-2.025818,53.529354
OL3 7HY,-2.023753,53.531493
OL3 7HZ,-1.99833,53.532016
OL3 7JA,-2.014656,53.531189
OL3 7JB,-2.010205,53.532187
OL3 7JD,-2.01253,53.536618
OL3 7JE,-2.005137,53.53643
OL3 7JF,-2.005076,53.536071
OL3 7JG,-2.008939,53.537014
OL3 7JH,-2.006027,53.536619
OL3 7JJ,-2.006329,53.536116
OL3 7JL,-2.147389,53.515405
OL3 7JN,-2.004412,53.535415
OL3 7JP,-2.00752,53.535118
OL3 7JQ,-2.006374,53.536889
OL3 7JR,-2.009346,53.536196
OL3 7JS,-2.01031,53.537202
OL3 7JT,-2.011006,53.53758
OL3 7JU,-2.011353,53.537311
OL3 7JW,-2.006495,53.535145
OL3 7JX,-2.013632,53.538182
OL3 7JY,-2.013813,53.538515
OL3 7JZ,-2.013813,53.53856
OL3 7LA,-2.029291,53.533245
OL3 7LB,-2.003416,53.53323
OL3 7LD,-2.018098,53.536842
OL3 7LE,-2.020692,53.53624
OL3 7LF,-2.021233,53.536158
OL3 7LG,-2.021568,53.536096
OL3 7LH,-2.008094,53.535504
OL3 7LJ,-2.027011,53.534566
OL3 7LL,-2.028054,53.534405
OL3 7LN,-2.027722,53.533488
OL3 7LP,-2.02659,53.533929
OL3 7LQ,-2.024931,53.534567
OL3 7LR,-2.026469,53.533407
OL3 7LS,-2.026077,53.532931
OL3 7LT,-2.023739,53.53454
OL3 7LU,-2.020691,53.534208
OL3 7LW,-2.028822,53.532598
OL3 7LX,-2.012032,53.537149
OL3 7LY,-2.025716,53.5349
OL3 7LZ,-2.010252,53.537221
OL3 7NA,-1.999237,53.527927
OL3 7NB,-1.988014,53.527792
OL3 7ND,-1.984092,53.527845
OL3 7NE,-1.979957,53.526801
OL3 7NF,-1.983955,53.530902
OL3 7NG,-1.987637,53.529509
OL3 7NH,-1.996974,53.531271
OL3 7NJ,-1.992356,53.532573
OL3 7NL,-1.983487,53.532708
OL3 7NN,-1.9724410000000001,53.537083
OL3 7NP,-1.988736,53.535504
OL3 7NQ,-1.99186,53.531783
OL3 7NR,-1.991211,53.533752
OL3 7NS,-1.992689,53.534821
OL3 7NT,-1.994362,53.536852
OL3 7NU,-1.994422,53.537436
OL3 7NW,-1.96558,53.550097
OL3 7NX,-1.994364,53.537886
OL3 7NY,-1.995661,53.538641
OL3 7NZ,-1.998073,53.538065
OL3 7PA,-1.997741,53.538811
OL3 7PB,-1.998483,53.539217
OL3 7PD,-2.005106,53.534237
OL3 7PE,-1.997396,53.539621
OL3 7PF,-1.996974,53.531271
OL3 7PG,-2.01852,53.536168
OL3 7PJ,-2.005997,53.535352
OL3 7PL,-2.004548,53.535163
OL3 7PN,-2.025863,53.533128
OL3 7PP,-2.026484,53.532715
OL3 7PR,-2.026256,53.533299
OL3 7PS,-2.008078,53.533689
OL3 7PT,-2.005619,53.533185
OL3 7PU,-2.01906,53.530407
OL3 7UZ,-2.010252,53.537221
OL3 7WA,-2.010252,53.537221
OL3 7WB,-2.010252,53.537221
OL3 7WD,-2.010252,53.537221
OL3 7WE,-2.010252,53.537221
OL3 7WF,-2.010252,53.537221
OL3 7WG,-2.010252,53.537221
OL3 7WH,-2.010252,53.537221
OL3 7WJ,-2.010252,53.537221
OL3 7WL,-2.010252,53.537221
OL3 7WN,-2.010252,53.537221
OL3 7WP,-2.010252,53.537221
OL3 7WQ,-2.010252,53.537221
OL3 7WR,-2.010252,53.537221
OL3 7WS,-2.010252,53.537221
OL3 7WT,-2.010252,53.537221
OL3 7WU,-2.010252,53.537221
OL3 7WW,-2.010252,53.537221
OL3 7WX,-2.010252,53.537221
OL3 7WY,-2.010252,53.537221
OL3 7WZ,-2.010252,53.537221
OL3 7XA,-2.010252,53.537221
OL3 7XB,-2.010252,53.537221
OL3 7XD,-2.010252,53.537221
OL3 7XE,-2.010252,53.537221
OL3 7XF,-2.010252,53.537221
OL3 7XG,-2.010252,53.537221
OL3 7XH,-2.010252,53.537221
OL3 7XJ,-2.010252,53.537221
OL3 7ZY,-2.010252,53.537221
OL4 1AA,-2.102666,53.536314
OL4 1AB,-2.102001,53.535937
OL4 1AD,-2.099826,53.541494
OL4 1AE,-2.101111,53.535929
OL4 1AF,-2.099812,53.535364
OL4 1AG,-2.097925,53.535177
OL4 1AH,-2.096824,53.535034
OL4 1AJ,-2.095781,53.535392
OL4 1AL,-2.098185,53.536651
OL4 1AN,-2.100042,53.536973
OL4 1AP,-2.096222,53.536032
OL4 1AQ,-2.093354,53.535387
OL4 1AR,-2.095635,53.536563
OL4 1AS,-2.093188,53.53501
OL4 1AT,-2.094112,53.537004
OL4 1AU,-2.093513,53.53891
OL4 1AW,-2.096825,53.535492
OL4 1AX,-2.093466,53.539151
OL4 1AY,-2.093511,53.538012
OL4 1AZ,-2.093935,53.538847
OL4 1BA,-2.09502,53.539105
OL4 1BB,-2.093693,53.538434
OL4 1BD,-2.093434,53.538136
OL4 1BE,-2.093481,53.538927
OL4 1BF,-2.099826,53.541494
OL4 1BG,-2.099546,53.538007
OL4 1BH,-2.09849,53.537981
OL4 1BJ,-2.097554,53.537855
OL4 1BL,-2.096437,53.537254
OL4 1BN,-2.096166,53.537929
OL4 1BP,-2.096438,53.537749
OL4 1BQ,-2.095133,53.541516
OL4 1BS,-2.097341,53.536849
OL4 1BT,-2.096069,53.534774
OL4 1BU,-2.093567,53.535953
OL4 1BW,-2.096873,53.536957
OL4 1BX,-2.093629,53.536654
OL4 1BY,-2.094608,53.536195
OL4 1BZ,-2.097005,53.541865
OL4 1DA,-2.097791,53.542116
OL4 1DB,-2.101785,53.540162
OL4 1DD,-2.100091,53.538725
OL4 1DE,-2.100368,53.540675
OL4 1DF,-2.09872,53.539284
OL4 1DG,-2.098554,53.540397
OL4 1DH,-2.102159,53.538715
OL4 1DJ,-2.097621,53.54066
OL4 1DL,-2.099668,53.538249
OL4 1DN,-2.098656,53.537774
OL4 1DP,-2.100079,53.540038
OL4 1DQ,-2.100953,53.539524
OL4 1DR,-2.099244,53.537548
OL4 1DS,-2.099802,53.537476
OL4 1DT,-2.100165,53.537853
OL4 1DU,-2.100437,53.538033
OL4 1DW,-2.098775,53.537001
OL4 1DX,-2.100996,53.538572
OL4 1DY,-2.101313,53.538311
OL4 1DZ,-2.10181,53.537996
OL4 1EA,-2.101057,53.538904
OL4 1EB,-2.103154,53.538399
OL4 1ED,-2.103275,53.538875
OL4 1EE,-2.103622,53.538632
