postcode,ward_code,ward_name,msoa_code,msoa_hcl_name,lsoa_code,lsoa_name,la_code,la_name,lon,lat
BL0 9GG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.316495,53.645765
BL0 9GH,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.316081,53.651096
BL0 9GJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.323535,53.638736
BL0 9GL,E05014162,Radcliffe West,E02001034,Radcliffe,E01005008,Bury 016D,E08000002,Bury,-2.329161,53.562984
BL0 9GN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.323535,53.638736
BL0 9GP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.323535,53.638736
BL0 9GQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.323535,53.638736
BL0 9GR,E05014154,Bury West,E02001027,Whitehead Park,E01004948,Bury 009B,E08000002,Bury,-2.310205,53.592643
BL0 9GS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.319269,53.640554
BL0 9GT,E05014154,Bury West,E02001027,Whitehead Park,E01004948,Bury 009B,E08000002,Bury,-2.310205,53.592643
BL0 9GU,E05014154,Bury West,E02001027,Whitehead Park,E01004948,Bury 009B,E08000002,Bury,-2.310205,53.592643
BL0 9GW,E05014154,Bury West,E02001027,Whitehead Park,E01004948,Bury 009B,E08000002,Bury,-2.310205,53.592643
BL0 9GX,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.321154,53.641789
BL0 9GY,E05014154,Bury West,E02001027,Whitehead Park,E01004948,Bury 009B,E08000002,Bury,-2.310205,53.592643
BL0 9GZ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.310647,53.638455
BL0 9HA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.324798,53.647568
BL0 9HB,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.325238,53.647728
BL0 9HD,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.325236,53.647512
BL0 9HE,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.324964,53.64745
BL0 9HF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.326272,53.646467
BL0 9HG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325881,53.644787
BL0 9HH,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.326081,53.64725
BL0 9HJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325256,53.644223
BL0 9HL,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.323422,53.643742
BL0 9HN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.326788,53.644695
BL0 9HP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.320979,53.652602
BL0 9HQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.324184,53.648378
BL0 9HR,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.320307,53.645764
BL0 9HS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.323901,53.643013
BL0 9HT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.317654,53.64907
BL0 9HU,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.318535,53.647593
BL0 9HW,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.314766,53.637087
BL0 9HX,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.318885,53.647844
BL0 9HY,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.318647,53.64629
BL0 9HZ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.318461,53.645769
BL0 9JA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.320044,53.645019
BL0 9JB,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.319423,53.644904
BL0 9JD,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.320565,53.643957
BL0 9JE,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.321622,53.643702
BL0 9JF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.321415,53.644314
BL0 9JG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.321493,53.644574
BL0 9JH,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.321844,53.645059
BL0 9JJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322899,53.64458
BL0 9JL,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.323825,53.644982
BL0 9JN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.32437,53.645016
BL0 9JP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.320929,53.642068
BL0 9JQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.320787,53.645259
BL0 9JR,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322323,53.642334
BL0 9JS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.335688,53.634028
BL0 9JT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.321641,53.642255
BL0 9JU,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322377,53.643503
BL0 9JW,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322622,53.643897
BL0 9JX,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.320552,53.642186
BL0 9JY,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.320547,53.641629
BL0 9JZ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.319743,53.641317
BL0 9LA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.316816,53.640183
BL0 9LB,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.314766,53.639182
BL0 9LD,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.313323,53.63834
BL0 9LE,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.315748,53.639044
BL0 9LF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.316664,53.638071
BL0 9LG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.318623,53.641113
BL0 9LH,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.316822,53.63905
BL0 9LJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.316117,53.637731
BL0 9LL,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.31553,53.638209
BL0 9LN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.31972,53.644256
BL0 9LP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.319387,53.650162
BL0 9LQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.31814,53.641339
BL0 9LR,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.30903,53.642792
BL0 9LS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.308007,53.643504
BL0 9LT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.319967,53.640893
BL0 9LU,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.309711,53.642871
BL0 9LW,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.320242,53.641279
BL0 9LX,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005022,Bury 003B,E08000002,Bury,-2.312981,53.637083
BL0 9LY,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.312956,53.637739
BL0 9LZ,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.313691,53.636946
BL0 9NA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322762,53.642396
BL0 9NB,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.318214,53.645149
BL0 9ND,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.323818,53.642016
BL0 9NE,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.321866,53.641913
BL0 9NF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.322286,53.641471
BL0 9NG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.323552,53.642897
BL0 9NH,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.322993,53.643042
BL0 9NJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.32648,53.642071
BL0 9NL,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.326654,53.641073
BL0 9NN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325413,53.642955
BL0 9NP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.327411,53.641233
BL0 9NQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325118,53.64203
BL0 9NR,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.326948,53.641989
BL0 9NS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.328169,53.641411
BL0 9NT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.327165,53.640631
BL0 9NU,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.324145,53.641296
BL0 9NW,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325107,53.642444
BL0 9NX,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.324566,53.640944
BL0 9NY,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.318306,53.637222
BL0 9NZ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325597,53.641283
BL0 9PA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325824,53.641381
BL0 9PB,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325596,53.64113
BL0 9PD,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325967,53.640329
BL0 9PE,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328028,53.638777
BL0 9PF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.327553,53.639947
BL0 9PG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.328322,53.63963
BL0 9PH,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.325925,53.640761
BL0 9PJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.326475,53.639411
BL0 9PL,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.327538,53.640073
BL0 9PN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.330374,53.63905
BL0 9PP,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327912,53.639515
BL0 9PQ,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328407,53.638938
BL0 9PR,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328511,53.638713
BL0 9PS,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328865,53.637544
BL0 9PT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005017,Bury 001D,E08000002,Bury,-2.327583,53.637988
BL0 9PU,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327912,53.637501
BL0 9PW,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.330647,53.639193
BL0 9PX,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.32944,53.637623
BL0 9PY,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328212,53.637258
BL0 9PZ,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328466,53.636772
BL0 9QA,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327812,53.636342
BL0 9QB,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.326761,53.635392
BL0 9QD,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.32817,53.635676
BL0 9QE,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.330829,53.637278
BL0 9QF,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.330989,53.636423
BL0 9QG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.332353,53.638721
BL0 9QH,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.319966,53.63879
BL0 9QJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.324103,53.641763
BL0 9QL,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.326452,53.644309
BL0 9QN,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005018,Bury 001E,E08000002,Bury,-2.32613,53.643807
BL0 9QP,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.331652,53.636206
BL0 9QQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.331744,53.638246
BL0 9QR,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.332633,53.635942
BL0 9QS,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.332184,53.636465
BL0 9QT,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.332145,53.637364
BL0 9QU,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.332345,53.637741
BL0 9QW,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.318464,53.638138
BL0 9QX,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.333097,53.637235
BL0 9QY,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.332191,53.635449
BL0 9QZ,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.331736,53.635316
BL0 9RA,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.331523,53.635199
BL0 9RB,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.330134,53.633451
BL0 9RD,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.326128,53.633731
BL0 9RE,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.323945,53.637009
BL0 9RF,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.319777,53.639717
BL0 9RG,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.333548,53.633082
BL0 9RH,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.330315,53.631563
BL0 9RJ,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.331216,53.632648
BL0 9RL,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.330322,53.632407
BL0 9RN,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.335873,53.632527
BL0 9RP,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.32967,53.632238
BL0 9RQ,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.331783,53.631648
BL0 9RR,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328729,53.631783
BL0 9RS,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.336215,53.631807
BL0 9RT,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.339934,53.631634
BL0 9RU,E05014158,North Manor,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.338425,53.63207
BL0 9RW,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.336039,53.632463
BL0 9RX,E05014158,North Manor,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.3376,53.632899
BL0 9RY,E05014158,North Manor,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.335333,53.633041
BL0 9RZ,E05014158,North Manor,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.335728,53.633327
BL0 9SA,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.335216,53.633562
BL0 9SB,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.332168,53.634416
BL0 9SD,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.333622,53.63478
BL0 9SE,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.32989,53.633218
BL0 9SF,E05014163,Ramsbottom,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.330606,53.637755
BL0 9SG,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005021,Bury 001F,E08000002,Bury,-2.333542,53.636147
BL0 9SH,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.334632,53.632422
BL0 9SJ,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.334712,53.63111
BL0 9SL,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.333359,53.632066
BL0 9SN,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.332204,53.629373
BL0 9SP,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.333719,53.629791
BL0 9SQ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005016,Bury 001C,E08000002,Bury,-2.322122,53.645786
BL0 9SR,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.335109,53.629617
BL0 9SS,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.333226,53.628624
BL0 9ST,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.332507,53.627566
BL0 9SU,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.33111,53.62685
BL0 9SW,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.333199,53.629101
BL0 9SX,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.333504,53.6275
BL0 9SY,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.335098,53.628215
BL0 9SZ,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.330692,53.627463
BL0 9TA,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.330684,53.628371
BL0 9TB,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.331275,53.630472
BL0 9TD,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.333642,53.63149
BL0 9TE,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.331509,53.629483
BL0 9TF,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.33077,53.629692
BL0 9TG,E05014158,North Manor,E02001020,Summerseat,E01005046,Bury 002C,E08000002,Bury,-2.331436,53.627856
BL0 9TH,E05014158,North Manor,E02001020,Summerseat,E01005048,Bury 002D,E08000002,Bury,-2.335327,53.632286
BL0 9TJ,E05014163,Ramsbottom,E02001019,Ramsbottom,E01005014,Bury 001A,E08000002,Bury,-2.31798,53.65021
BL0 9TL,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.329517,53.629983
BL0 9TN,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.330375,53.629531
BL0 9TP,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.329399,53.630388
BL0 9TQ,E05014163,Ramsbottom,E02001021,Nuttall & Tottington,E01005020,Bury 003A,E08000002,Bury,-2.324782,53.635685
BL0 9TR,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328509,53.630624
BL0 9TS,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327806,53.629727
BL0 9TT,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.325174,53.629563
BL0 9TU,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.326905,53.630547
BL0 9TW,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.330059,53.629748
BL0 9TX,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327408,53.631067
BL0 9TY,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327274,53.631337
BL0 9TZ,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.328261,53.631874
BL0 9UA,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.327051,53.63185
BL0 9UB,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.325388,53.62994
BL0 9UD,E05014158,North Manor,E02001020,Summerseat,E01005019,Bury 002A,E08000002,Bury,-2.322404,53.629265
BL0 9UE,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324259,53.628604
BL0 9UF,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324936,53.628171
BL0 9UG,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.321931,53.626723
BL0 9UH,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324398,53.628936
BL0 9UJ,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324012,53.62794
BL0 9UL,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.323061,53.628167
BL0 9UN,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.32385,53.626601
BL0 9UP,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.323541,53.625712
BL0 9UQ,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.322267,53.627189
BL0 9UR,E05014158,North Manor,E02001021,Nuttall & Tottington,E01005022,Bury 003B,E08000002,Bury,-2.323365,53.624355
BL0 9US,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324622,53.626617
BL0 9UT,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.326193,53.626442
BL0 9UU,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.326694,53.62671
BL0 9UW,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.324539,53.625754
BL0 9UX,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.326366,53.62734
BL0 9UY,E05014158,North Manor,E02001020,Summerseat,E01005023,Bury 002B,E08000002,Bury,-2.327523,53.628397
