postcode,lon,lat,area_code,area_name,geometry
WA14 5ST,-2.403526,53.406647,E05000821,Bowdon,"c(-2.403526, 53.406647)"
WA14 5SU,-2.405243,53.40843,E05000821,Bowdon,"c(-2.405243, 53.40843)"
WA14 5SW,-2.404162,53.39753,E05000821,Bowdon,"c(-2.404162, 53.39753)"
WA14 5SX,-2.397122,53.40701,E05000821,Bowdon,"c(-2.397122, 53.40701)"
WA14 5SY,-2.388048,53.411579,E05000821,Bowdon,"c(-2.388048, 53.411579)"
WA14 5SZ,-2.356921,53.402535,E05000822,Broadheath,"c(-2.356921, 53.402535)"
WA14 5TA,-2.380066,53.409122000000004,E05000821,Bowdon,"c(-2.380066, 53.409122)"
WA14 5TB,-2.374737,53.410361,E05000822,Broadheath,"c(-2.374737, 53.410361)"
WA14 5TD,-2.37301,53.407132,E05000822,Broadheath,"c(-2.37301, 53.407132)"
WA14 5TE,-2.364133,53.405101,E05000822,Broadheath,"c(-2.364133, 53.405101)"
WA14 5TF,-2.360641,53.403144,E05000822,Broadheath,"c(-2.360641, 53.403144)"
WA14 5TG,-2.35992,53.403263,E05000822,Broadheath,"c(-2.35992, 53.403263)"
WA14 5TH,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5TJ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5TL,-2.364949,53.400353,E05000822,Broadheath,"c(-2.364949, 53.400353)"
WA14 5TN,-2.364145,53.404805,E05000822,Broadheath,"c(-2.364145, 53.404805)"
WA14 5TP,-2.368691,53.39822,E05000822,Broadheath,"c(-2.368691, 53.39822)"
WA14 5TQ,-2.357012,53.402561,E05000822,Broadheath,"c(-2.357012, 53.402561)"
WA14 5TR,-2.365435,53.400864,E05000822,Broadheath,"c(-2.365435, 53.400864)"
WA14 5TS,-2.365783,53.401168,E05000822,Broadheath,"c(-2.365783, 53.401168)"
WA14 5TT,-2.364345,53.401739,E05000822,Broadheath,"c(-2.364345, 53.401739)"
WA14 5TU,-2.365184,53.401431,E05000822,Broadheath,"c(-2.365184, 53.401431)"
WA14 5TW,-2.365502,53.396459,E05000822,Broadheath,"c(-2.365502, 53.396459)"
WA14 5TX,-2.365904,53.402984,E05000822,Broadheath,"c(-2.365904, 53.402984)"
WA14 5TY,-2.365312,53.402311,E05000822,Broadheath,"c(-2.365312, 53.402311)"
WA14 5TZ,-2.366635,53.402191,E05000822,Broadheath,"c(-2.366635, 53.402191)"
WA14 5UA,-2.36793,53.39896,E05000822,Broadheath,"c(-2.36793, 53.39896)"
WA14 5UB,-2.365901,53.40604,E05000822,Broadheath,"c(-2.365901, 53.40604)"
WA14 5UD,-2.361889,53.408335,E05000822,Broadheath,"c(-2.361889, 53.408335)"
WA14 5UE,-2.362791,53.40835,E05000822,Broadheath,"c(-2.362791, 53.40835)"
WA14 5UF,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5UG,-2.357287,53.403206,E05000822,Broadheath,"c(-2.357287, 53.403206)"
WA14 5UH,-2.367929,53.398976,E05000822,Broadheath,"c(-2.367929, 53.398976)"
WA14 5UJ,-2.367118,53.405982,E05000822,Broadheath,"c(-2.367118, 53.405982)"
WA14 5UL,-2.360709,53.407611,E05000822,Broadheath,"c(-2.360709, 53.407611)"
WA14 5UN,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5UP,-2.358811,53.40545,E05000822,Broadheath,"c(-2.358811, 53.40545)"
WA14 5UQ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5US,-2.372908,53.395448,E05000822,Broadheath,"c(-2.372908, 53.395448)"
WA14 5UU,-2.357433,53.406164,E05000822,Broadheath,"c(-2.357433, 53.406164)"
WA14 5UW,-2.372957,53.395942,E05000822,Broadheath,"c(-2.372957, 53.395942)"
WA14 5UX,-2.356765,53.407281,E05000822,Broadheath,"c(-2.356765, 53.407281)"
WA14 5UY,-2.35644,53.406194,E05000822,Broadheath,"c(-2.35644, 53.406194)"
WA14 5UZ,-2.355725,53.405226,E05000822,Broadheath,"c(-2.355725, 53.405226)"
WA14 5WA,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WB,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WD,-2.357348,53.406758,E05000822,Broadheath,"c(-2.357348, 53.406758)"
WA14 5WE,-2.357144,53.407576,E05000822,Broadheath,"c(-2.357144, 53.407576)"
WA14 5WF,-2.356062,53.407688,E05000822,Broadheath,"c(-2.356062, 53.407688)"
WA14 5WG,-2.355367,53.407402,E05000822,Broadheath,"c(-2.355367, 53.407402)"
WA14 5WH,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5WJ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WL,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WN,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WP,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WQ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WR,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WS,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5WT,-2.372957,53.395942,E05000822,Broadheath,"c(-2.372957, 53.395942)"
WA14 5WU,-2.372957,53.395942,E05000822,Broadheath,"c(-2.372957, 53.395942)"
WA14 5WW,-2.372957,53.395942,E05000822,Broadheath,"c(-2.372957, 53.395942)"
WA14 5WX,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WY,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5WZ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XA,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XB,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5XD,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA14 5XE,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XF,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA14 5XG,-2.355814,53.406789,E05000822,Broadheath,"c(-2.355814, 53.406789)"
WA14 5XH,-2.35545,53.406494,E05000822,Broadheath,"c(-2.35545, 53.406494)"
WA14 5XJ,-2.354816,53.406262,E05000822,Broadheath,"c(-2.354816, 53.406262)"
WA14 5XL,-2.358951,53.405989,E05000822,Broadheath,"c(-2.358951, 53.405989)"
WA14 5XN,-2.357947,53.406522,E05000822,Broadheath,"c(-2.357947, 53.406522)"
WA14 5XP,-2.357848,53.405489,E05000822,Broadheath,"c(-2.357848, 53.405489)"
WA14 5XQ,-2.357167,53.404934,E05000822,Broadheath,"c(-2.357167, 53.404934)"
WA14 5XR,-2.355249,53.405784,E05000822,Broadheath,"c(-2.355249, 53.405784)"
WA14 5XS,-2.351593,53.403951,E05000822,Broadheath,"c(-2.351593, 53.403951)"
WA14 5XT,-2.355704,53.406304,E05000822,Broadheath,"c(-2.355704, 53.406304)"
WA14 5XU,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XW,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XX,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XY,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5XZ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5YA,-2.362552,53.406724,E05000822,Broadheath,"c(-2.362552, 53.406724)"
WA14 5YB,-2.360372,53.406839,E05000822,Broadheath,"c(-2.360372, 53.406839)"
WA14 5YE,-2.362985,53.406372,E05000822,Broadheath,"c(-2.362985, 53.406372)"
WA14 5YF,-2.35923,53.407049,E05000822,Broadheath,"c(-2.35923, 53.407049)"
WA14 5YG,-2.365066,53.408739,E05000822,Broadheath,"c(-2.365066, 53.408739)"
WA14 5YH,-2.361592,53.406988,E05000822,Broadheath,"c(-2.361592, 53.406988)"
WA14 5YJ,-2.36487,53.408747,E05000822,Broadheath,"c(-2.36487, 53.408747)"
WA14 5YL,-2.363275,53.408565,E05000822,Broadheath,"c(-2.363275, 53.408565)"
WA14 5YN,-2.363982,53.408581,E05000822,Broadheath,"c(-2.363982, 53.408581)"
WA14 5YP,-2.364535,53.408156,E05000822,Broadheath,"c(-2.364535, 53.408156)"
WA14 5YQ,-2.365073,53.407822,E05000822,Broadheath,"c(-2.365073, 53.407822)"
WA14 5YR,-2.364592,53.407876,E05000822,Broadheath,"c(-2.364592, 53.407876)"
WA14 5YS,-2.363416,53.407549,E05000822,Broadheath,"c(-2.363416, 53.407549)"
WA14 5YT,-2.36531,53.407399,E05000822,Broadheath,"c(-2.36531, 53.407399)"
WA14 5YU,-2.36606,53.407064,E05000822,Broadheath,"c(-2.36606, 53.407064)"
WA14 5YX,-2.338498,53.385814,E05000819,Altrincham,"c(-2.338498, 53.385814)"
WA14 5YY,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5YZ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5ZB,-2.363806,53.407368,E05000822,Broadheath,"c(-2.363806, 53.407368)"
WA14 5ZD,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA14 5ZE,-2.366601,53.40531,E05000822,Broadheath,"c(-2.366601, 53.40531)"
WA14 5ZF,-2.367611,53.405655,E05000822,Broadheath,"c(-2.367611, 53.405655)"
WA14 5ZG,-2.363935,53.406648,E05000822,Broadheath,"c(-2.363935, 53.406648)"
WA14 5ZH,-2.364839,53.406753,E05000822,Broadheath,"c(-2.364839, 53.406753)"
WA14 5ZJ,-2.363349,53.406668,E05000822,Broadheath,"c(-2.363349, 53.406668)"
WA14 5ZL,-2.364468,53.405692,E05000822,Broadheath,"c(-2.364468, 53.405692)"
WA14 5ZN,-2.364317,53.407276,E05000822,Broadheath,"c(-2.364317, 53.407276)"
WA14 5ZP,-2.366246,53.406127,E05000822,Broadheath,"c(-2.366246, 53.406127)"
WA14 5ZQ,-2.366047,53.405617,E05000822,Broadheath,"c(-2.366047, 53.405617)"
WA14 5ZR,-2.362331,53.398499,E05000822,Broadheath,"c(-2.362331, 53.398499)"
WA14 5ZS,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA15 0AB,-2.313833,53.36618,E05000830,Hale Barns,"c(-2.313833, 53.36618)"
WA15 0AD,-2.312955,53.365409,E05000830,Hale Barns,"c(-2.312955, 53.365409)"
WA15 0AE,-2.313611,53.364715,E05000830,Hale Barns,"c(-2.313611, 53.364715)"
WA15 0AG,-2.314424,53.365089,E05000830,Hale Barns,"c(-2.314424, 53.365089)"
WA15 0AH,-2.315684,53.364539,E05000830,Hale Barns,"c(-2.315684, 53.364539)"
WA15 0AJ,-2.313849,53.364355,E05000830,Hale Barns,"c(-2.313849, 53.364355)"
WA15 0AL,-2.314967,53.36304,E05000830,Hale Barns,"c(-2.314967, 53.36304)"
WA15 0AN,-2.316791,53.361866,E05000830,Hale Barns,"c(-2.316791, 53.361866)"
WA15 0AP,-2.314777,53.361845,E05000830,Hale Barns,"c(-2.314777, 53.361845)"
WA15 0AQ,-2.31497,53.365485,E05000830,Hale Barns,"c(-2.31497, 53.365485)"
WA15 0AR,-2.313902,53.361362,E05000830,Hale Barns,"c(-2.313902, 53.361362)"
WA15 0AS,-2.312275,53.360701,E05000830,Hale Barns,"c(-2.312275, 53.360701)"
WA15 0AT,-2.313491,53.360617,E05000830,Hale Barns,"c(-2.313491, 53.360617)"
WA15 0AU,-2.311335,53.359643,E05000830,Hale Barns,"c(-2.311335, 53.359643)"
WA15 0AW,-2.315424,53.362093,E05000830,Hale Barns,"c(-2.315424, 53.362093)"
WA15 0AX,-2.310752,53.359959,E05000830,Hale Barns,"c(-2.310752, 53.359959)"
WA15 0AY,-2.309232,53.359657,E05000830,Hale Barns,"c(-2.309232, 53.359657)"
WA15 0AZ,-2.309362,53.35892,E05000830,Hale Barns,"c(-2.309362, 53.35892)"
WA15 0BA,-2.308829,53.36,E05000830,Hale Barns,"c(-2.308829, 53.36)"
WA15 0BB,-2.310438,53.360283,E05000830,Hale Barns,"c(-2.310438, 53.360283)"
WA15 0BD,-2.311659,53.360926,E05000830,Hale Barns,"c(-2.311659, 53.360926)"
WA15 0BE,-2.313725,53.361785,E05000830,Hale Barns,"c(-2.313725, 53.361785)"
WA15 0BF,-2.31406,53.362305,E05000830,Hale Barns,"c(-2.31406, 53.362305)"
WA15 0BG,-2.314394,53.362817,E05000830,Hale Barns,"c(-2.314394, 53.362817)"
WA15 0BH,-2.312142,53.36311,E05000830,Hale Barns,"c(-2.312142, 53.36311)"
WA15 0BJ,-2.311936,53.363668,E05000830,Hale Barns,"c(-2.311936, 53.363668)"
WA15 0BL,-2.311668,53.364091,E05000830,Hale Barns,"c(-2.311668, 53.364091)"
WA15 0BN,-2.30972,53.362802,E05000830,Hale Barns,"c(-2.30972, 53.362802)"
WA15 0BP,-2.310093,53.362396,E05000830,Hale Barns,"c(-2.310093, 53.362396)"
WA15 0BQ,-2.313086,53.362757,E05000830,Hale Barns,"c(-2.313086, 53.362757)"
WA15 0BS,-2.310568,53.361622,E05000830,Hale Barns,"c(-2.310568, 53.361622)"
WA15 0BT,-2.309977,53.360842,E05000830,Hale Barns,"c(-2.309977, 53.360842)"
WA15 0BU,-2.317751,53.363581,E05000830,Hale Barns,"c(-2.317751, 53.363581)"
WA15 0BW,-2.311864,53.362086,E05000830,Hale Barns,"c(-2.311864, 53.362086)"
WA15 0BX,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA15 0BY,-2.321521,53.36144,E05000830,Hale Barns,"c(-2.321521, 53.36144)"
WA15 0BZ,-2.321521,53.36144,E05000830,Hale Barns,"c(-2.321521, 53.36144)"
WA15 0DA,-2.321603,53.372226,E05000830,Hale Barns,"c(-2.321603, 53.372226)"
WA15 0DB,-2.321167,53.372291,E05000830,Hale Barns,"c(-2.321167, 53.372291)"
WA15 0DD,-2.322972,53.372412,E05000830,Hale Barns,"c(-2.322972, 53.372412)"
WA15 0DE,-2.322079,53.371765,E05000830,Hale Barns,"c(-2.322079, 53.371765)"
WA15 0DF,-2.323961,53.370108,E05000830,Hale Barns,"c(-2.323961, 53.370108)"
WA15 0DG,-2.32307,53.369571,E05000830,Hale Barns,"c(-2.32307, 53.369571)"
WA15 0DH,-2.325313,53.368091,E05000830,Hale Barns,"c(-2.325313, 53.368091)"
WA15 0DJ,-2.323823,53.367798,E05000830,Hale Barns,"c(-2.323823, 53.367798)"
WA15 0DL,-2.322763,53.366722,E05000830,Hale Barns,"c(-2.322763, 53.366722)"
WA15 0DN,-2.323099,53.365382,E05000830,Hale Barns,"c(-2.323099, 53.365382)"
WA15 0DP,-2.321398,53.367059,E05000830,Hale Barns,"c(-2.321398, 53.367059)"
WA15 0DQ,-2.323873,53.368364,E05000830,Hale Barns,"c(-2.323873, 53.368364)"
WA15 0DR,-2.321495,53.367903,E05000830,Hale Barns,"c(-2.321495, 53.367903)"
WA15 0DS,-2.323305,53.368806,E05000830,Hale Barns,"c(-2.323305, 53.368806)"
WA15 0DT,-2.321978,53.368154,E05000830,Hale Barns,"c(-2.321978, 53.368154)"
WA15 0DU,-2.320406,53.369039,E05000830,Hale Barns,"c(-2.320406, 53.369039)"
WA15 0DW,-2.322786,53.367756,E05000830,Hale Barns,"c(-2.322786, 53.367756)"
WA15 0DX,-2.320066,53.367736,E05000830,Hale Barns,"c(-2.320066, 53.367736)"
WA15 0DY,-2.319647,53.367953,E05000830,Hale Barns,"c(-2.319647, 53.367953)"
WA15 0DZ,-2.319822,53.367252,E05000830,Hale Barns,"c(-2.319822, 53.367252)"
WA15 0EA,-2.318637,53.367837,E05000830,Hale Barns,"c(-2.318637, 53.367837)"
WA15 0EB,-2.318098,53.367849,E05000830,Hale Barns,"c(-2.318098, 53.367849)"
WA15 0ED,-2.31619,53.365922,E05000830,Hale Barns,"c(-2.31619, 53.365922)"
WA15 0EE,-2.317557,53.365882,E05000830,Hale Barns,"c(-2.317557, 53.365882)"
WA15 0EG,-2.314055,53.367752,E05000830,Hale Barns,"c(-2.314055, 53.367752)"
WA15 0EJ,-2.318195,53.36473,E05000830,Hale Barns,"c(-2.318195, 53.36473)"
WA15 0EL,-2.317098,53.364787,E05000830,Hale Barns,"c(-2.317098, 53.364787)"
WA15 0EN,-2.317531,53.362413,E05000830,Hale Barns,"c(-2.317531, 53.362413)"
WA15 0EP,-2.319093,53.360251,E05000830,Hale Barns,"c(-2.319093, 53.360251)"
WA15 0EQ,-2.314048,53.366853,E05000830,Hale Barns,"c(-2.314048, 53.366853)"
WA15 0ER,-2.317774,53.360677,E05000830,Hale Barns,"c(-2.317774, 53.360677)"
WA15 0ES,-2.315201,53.360262,E05000830,Hale Barns,"c(-2.315201, 53.360262)"
WA15 0ET,-2.315313,53.361124,E05000830,Hale Barns,"c(-2.315313, 53.361124)"
WA15 0EU,-2.323722,53.362405,E05000830,Hale Barns,"c(-2.323722, 53.362405)"
WA15 0EW,-2.318451,53.362815,E05000830,Hale Barns,"c(-2.318451, 53.362815)"
WA15 0FA,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA15 0FB,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA15 0FD,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FE,-2.320019,53.361444,E05000830,Hale Barns,"c(-2.320019, 53.361444)"
WA15 0FF,-2.320019,53.361444,E05000830,Hale Barns,"c(-2.320019, 53.361444)"
WA15 0FG,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FH,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA15 0FJ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA15 0FL,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FN,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FP,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA15 0FQ,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FR,-2.320019,53.361444,E05000830,Hale Barns,"c(-2.320019, 53.361444)"
WA15 0FS,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FT,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FU,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0FW,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA15 0FX,-2.346923,53.384533,E05000831,Hale Central,"c(-2.346923, 53.384533)"
WA15 0FY,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA15 0FZ,-2.338394,53.385906,E05000819,Altrincham,"c(-2.338394, 53.385906)"
WA15 0GA,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0GB,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0GD,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA15 0HA,-2.31839,53.368899,E05000830,Hale Barns,"c(-2.31839, 53.368899)"
WA15 0HB,-2.319416,53.365275,E05000830,Hale Barns,"c(-2.319416, 53.365275)"
WA15 0HD,-2.320086,53.370433,E05000830,Hale Barns,"c(-2.320086, 53.370433)"
WA15 0HE,-2.320334,53.371448,E05000830,Hale Barns,"c(-2.320334, 53.371448)"
WA15 0HF,-2.317495,53.369658,E05000830,Hale Barns,"c(-2.317495, 53.369658)"
WA15 0HG,-2.316871,53.368599,E05000830,Hale Barns,"c(-2.316871, 53.368599)"
WA15 0HH,-2.316373,53.368464,E05000830,Hale Barns,"c(-2.316373, 53.368464)"
WA15 0HJ,-2.317343,53.367384,E05000830,Hale Barns,"c(-2.317343, 53.367384)"
WA15 0HL,-2.315581,53.367072,E05000830,Hale Barns,"c(-2.315581, 53.367072)"
WA15 0HN,-2.314939,53.36748,E05000830,Hale Barns,"c(-2.314939, 53.36748)"
WA15 0HP,-2.314701,53.367822,E05000830,Hale Barns,"c(-2.314701, 53.367822)"
WA15 0HQ,-2.317943,53.369216,E05000830,Hale Barns,"c(-2.317943, 53.369216)"
WA15 0HR,-2.313243,53.36779,E05000830,Hale Barns,"c(-2.313243, 53.36779)"
WA15 0HS,-2.312011,53.365744,E05000830,Hale Barns,"c(-2.312011, 53.365744)"
WA15 0HT,-2.311007,53.364093,E05000830,Hale Barns,"c(-2.311007, 53.364093)"
WA15 0HU,-2.308827,53.363892,E05000830,Hale Barns,"c(-2.308827, 53.363892)"
WA15 0HW,-2.313818,53.368247,E05000830,Hale Barns,"c(-2.313818, 53.368247)"
WA15 0HX,-2.305746,53.364051,E05000830,Hale Barns,"c(-2.305746, 53.364051)"
WA15 0HY,-2.305915,53.364394,E05000830,Hale Barns,"c(-2.305915, 53.364394)"
WA15 0HZ,-2.308634,53.364306,E05000830,Hale Barns,"c(-2.308634, 53.364306)"
WA15 0JA,-2.30858,53.365043,E05000830,Hale Barns,"c(-2.30858, 53.365043)"
WA15 0JB,-2.311653,53.366069,E05000830,Hale Barns,"c(-2.311653, 53.366069)"
WA15 0JD,-2.311218,53.366223,E05000830,Hale Barns,"c(-2.311218, 53.366223)"
WA15 0JE,-2.312759,53.367315,E05000830,Hale Barns,"c(-2.312759, 53.367315)"
WA15 0JF,-2.311557,53.367318,E05000830,Hale Barns,"c(-2.311557, 53.367318)"
WA15 0JG,-2.31859,53.371336,E05000830,Hale Barns,"c(-2.31859, 53.371336)"
WA15 0JH,-2.327642,53.375806,E05000831,Hale Central,"c(-2.327642, 53.375806)"
WA15 0JJ,-2.327642,53.375806,E05000831,Hale Central,"c(-2.327642, 53.375806)"
WA15 0JN,-2.327225,53.374288,E05000830,Hale Barns,"c(-2.327225, 53.374288)"
WA15 0JP,-2.343125,53.370261,E05000831,Hale Central,"c(-2.343125, 53.370261)"
WA15 0JQ,-2.327642,53.375806,E05000831,Hale Central,"c(-2.327642, 53.375806)"
WA15 0JR,-2.341333,53.369835,E05000831,Hale Central,"c(-2.341333, 53.369835)"
WA15 0JS,-2.341849,53.370605,E05000831,Hale Central,"c(-2.341849, 53.370605)"
WA15 0JT,-2.342616,53.368635,E05000831,Hale Central,"c(-2.342616, 53.368635)"
WA15 0JU,-2.342843,53.368895,E05000831,Hale Central,"c(-2.342843, 53.368895)"
WA15 0JX,-2.343071,53.369146,E05000831,Hale Central,"c(-2.343071, 53.369146)"
WA15 0JY,-2.342999,53.367664,E05000831,Hale Central,"c(-2.342999, 53.367664)"
WA15 0JZ,-2.342589,53.369049,E05000831,Hale Central,"c(-2.342589, 53.369049)"
WA15 0LA,-2.341373,53.369205,E05000831,Hale Central,"c(-2.341373, 53.369205)"
WA15 0LB,-2.339934,53.369659,E05000831,Hale Central,"c(-2.339934, 53.369659)"
WA15 0LD,-2.339529,53.369732,E05000831,Hale Central,"c(-2.339529, 53.369732)"
WA15 0LE,-2.339492,53.368968,E05000831,Hale Central,"c(-2.339492, 53.368968)"
WA15 0LF,-2.337764,53.368928,E05000830,Hale Barns,"c(-2.337764, 53.368928)"
WA15 0LG,-2.337157,53.368247,E05000830,Hale Barns,"c(-2.337157, 53.368247)"
WA15 0LH,-2.332095,53.368602,E05000830,Hale Barns,"c(-2.332095, 53.368602)"
WA15 0LJ,-2.3319549999999998,53.368,E05000830,Hale Barns,"c(-2.331955, 53.368)"
WA15 0LL,-2.334885,53.369754,E05000830,Hale Barns,"c(-2.334885, 53.369754)"
WA15 0LN,-2.334411,53.368704,E05000830,Hale Barns,"c(-2.334411, 53.368704)"
WA15 0LP,-2.33099,53.369727,E05000830,Hale Barns,"c(-2.33099, 53.369727)"
WA15 0LQ,-2.33038,53.370297,E05000830,Hale Barns,"c(-2.33038, 53.370297)"
WA15 0LR,-2.329165,53.370624,E05000830,Hale Barns,"c(-2.329165, 53.370624)"
WA15 0LS,-2.33131,53.370025,E05000830,Hale Barns,"c(-2.33131, 53.370025)"
WA15 0LT,-2.331214,53.371211,E05000830,Hale Barns,"c(-2.331214, 53.371211)"
WA15 0LU,-2.332439,53.370246,E05000830,Hale Barns,"c(-2.332439, 53.370246)"
WA15 0LW,-2.333802,53.367976,E05000830,Hale Barns,"c(-2.333802, 53.367976)"
WA15 0LX,-2.333684,53.36991,E05000830,Hale Barns,"c(-2.333684, 53.36991)"
WA15 0LY,-2.335446,53.370373,E05000830,Hale Barns,"c(-2.335446, 53.370373)"
WA15 0LZ,-2.336745,53.369317,E05000830,Hale Barns,"c(-2.336745, 53.369317)"
WA15 0NA,-2.337819,53.370222,E05000830,Hale Barns,"c(-2.337819, 53.370222)"
WA15 0NB,-2.339046,53.369527,E05000830,Hale Barns,"c(-2.339046, 53.369527)"
WA15 0ND,-2.335094,53.367695,E05000830,Hale Barns,"c(-2.335094, 53.367695)"
WA15 0NE,-2.330572,53.36591,E05000830,Hale Barns,"c(-2.330572, 53.36591)"
WA15 0NF,-2.329348,53.3671,E05000830,Hale Barns,"c(-2.329348, 53.3671)"
WA15 0NG,-2.338499,53.385798,E05000819,Altrincham,"c(-2.338499, 53.385798)"
WA15 0NH,-2.324777,53.374618,E05000830,Hale Barns,"c(-2.324777, 53.374618)"
WA15 0NJ,-2.326805,53.372714,E05000830,Hale Barns,"c(-2.326805, 53.372714)"
WA15 0NL,-2.329774,53.371825,E05000830,Hale Barns,"c(-2.329774, 53.371825)"
WA15 0NN,-2.327178,53.37034,E05000830,Hale Barns,"c(-2.327178, 53.37034)"
WA15 0NP,-2.328811,53.369447,E05000830,Hale Barns,"c(-2.328811, 53.369447)"
WA15 0NR,-2.329915,53.368688,E05000830,Hale Barns,"c(-2.329915, 53.368688)"
WA15 0NS,-2.327464,53.36822,E05000830,Hale Barns,"c(-2.327464, 53.36822)"
WA15 0NT,-2.329579,53.367782,E05000830,Hale Barns,"c(-2.329579, 53.367782)"
WA15 0NU,-2.327118,53.36643,E05000830,Hale Barns,"c(-2.327118, 53.36643)"
WA15 0NW,-2.326872,53.369462,E05000830,Hale Barns,"c(-2.326872, 53.369462)"
WA15 0NX,-2.327016,53.366952,E05000830,Hale Barns,"c(-2.327016, 53.366952)"
WA15 0NY,-2.324857,53.365636,E05000830,Hale Barns,"c(-2.324857, 53.365636)"
WA15 0NZ,-2.32574,53.366912,E05000830,Hale Barns,"c(-2.32574, 53.366912)"
WA15 0PA,-2.32617,53.368034,E05000830,Hale Barns,"c(-2.32617, 53.368034)"
WA15 0PB,-2.324858,53.367499,E05000830,Hale Barns,"c(-2.324858, 53.367499)"
WA15 0PD,-2.324867,53.368827,E05000830,Hale Barns,"c(-2.324867, 53.368827)"
WA15 0PE,-2.324969,53.370285,E05000830,Hale Barns,"c(-2.324969, 53.370285)"
WA15 0PF,-2.323622,53.373064,E05000830,Hale Barns,"c(-2.323622, 53.373064)"
